TITULO                                             | ID/SLUG                                  | URL
Prison Break                                       | prison-break                             | https://movidex.lat/prison-break/
Troya 2004                                         | troya-2004                               | https://movidex.lat/troya-2004/
La 8ª Noche                                        | la-8a-noche                              | https://movidex.lat/la-8a-noche/
Pídeme lo que quieras                              | pideme-lo-que-quieras                    | https://movidex.lat/pideme-lo-que-quieras/
Dexter: New Blood                                  | dexter-new-blood                         | https://movidex.lat/dexter-new-blood/
36 horas de guerra                                 | 36-horas-de-guerra                       | https://movidex.lat/36-horas-de-guerra/
Luz Negra                                          | luz-negra                                | https://movidex.lat/luz-negra/
El despertar de la bestia                          | el-despertar-de-la-bestia                | https://movidex.lat/el-despertar-de-la-bestia/
Morirás en 6 horas                                 | moriras-en-6-horas                       | https://movidex.lat/moriras-en-6-horas/
Sin Escape                                         | sin-escape                               | https://movidex.lat/sin-escape/
Bright                                             | bright                                   | https://movidex.lat/bright/
El cuco de cristal                                 | el-cuco-de-cristal                       | https://movidex.lat/el-cuco-de-cristal/
El encanto del champán                             | el-encanto-del-champan                   | https://movidex.lat/el-encanto-del-champan/
El amor no cuesta nada                             | el-amor-no-cuesta-nada                   | https://movidex.lat/el-amor-no-cuesta-nada/
Rompiendo las reglas 2: El golpe final             | rompiendo-las-reglas-2-el-golpe-final    | https://movidex.lat/rompiendo-las-reglas-2-el-golpe-final/
Mi pobre angelito 4                                | mi-pobre-angelito-4                      | https://movidex.lat/mi-pobre-angelito-4/
Los Dos Papas                                      | los-dos-papas                            | https://movidex.lat/los-dos-papas/
La dama y el vagabundo (1955)                      | la-dama-y-el-vagabundo-1955              | https://movidex.lat/la-dama-y-el-vagabundo-1955/
O'Dessa                                            | odessa                                   | https://movidex.lat/odessa/
La Boda de mi Ex                                   | la-boda-de-mi-ex                         | https://movidex.lat/la-boda-de-mi-ex/
Al diablo con el diablo                            | al-diablo-con-el-diablo                  | https://movidex.lat/al-diablo-con-el-diablo/
Los ilusionistas 3: Ahora me ves, ahora no         | los-ilusionistas-3-ahora-me-ves-ahora-no | https://movidex.lat/los-ilusionistas-3-ahora-me-ves-ahora-no/
Los Hechiceros Regresan: Alex vs. Alex             | los-hechiceros-regresan-alex-vs-alex     | https://movidex.lat/los-hechiceros-regresan-alex-vs-alex/
Plan en familia 2                                  | plan-en-familia-2                        | https://movidex.lat/plan-en-familia-2/
Una nueva jugada                                   | una-nueva-jugada                         | https://movidex.lat/una-nueva-jugada/
El Tiempo Que Tenemos                              | el-tiempo-que-tenemos                    | https://movidex.lat/el-tiempo-que-tenemos/
La resistencia invisible                           | la-resistencia-invisible                 | https://movidex.lat/la-resistencia-invisible/
Mickey, Donald, Goofy: Los tres mosqueteros        | mickey-donald-goofy-los-tres-mosqueteros | https://movidex.lat/mickey-donald-goofy-los-tres-mosqueteros/
Los rescatadores en Cangurolandia                  | los-rescatadores-en-cangurolandia        | https://movidex.lat/los-rescatadores-en-cangurolandia/
Jurassic World: Campamento Cretácico               | jurassic-world-campamento-cretacico      | https://movidex.lat/jurassic-world-campamento-cretacico/
El corazón del cazador                             | el-corazon-del-cazador                   | https://movidex.lat/el-corazon-del-cazador/
Memorias de un caracol                             | memorias-de-un-caracol                   | https://movidex.lat/memorias-de-un-caracol/
Alicia en el país de las maravillas (1951)         | alicia-en-el-pais-de-las-maravillas-1951 | https://movidex.lat/alicia-en-el-pais-de-las-maravillas-1951/
Dos tórtolos                                       | dos-tortolos                             | https://movidex.lat/dos-tortolos/
Sin rastros                                        | sin-rastros                              | https://movidex.lat/sin-rastros/
Enola Holmes                                       | enola-holmes                             | https://movidex.lat/enola-holmes/
The Seven Deadly Sins                              | the-seven-deadly-sins                    | https://movidex.lat/the-seven-deadly-sins/
Alma salvaje                                       | alma-salvaje                             | https://movidex.lat/alma-salvaje/
TRON: Ares                                         | tron-ares                                | https://movidex.lat/tron-ares/
Los dos amores de mi vida                          | los-dos-amores-de-mi-vida                | http:// https://movidex.lat/los-dos-amores-de-mi-vida/
La vieja guardia 2                                 | la-vieja-guardia-2                       | https://movidex.lat/la-vieja-guardia-2/
El planeta de los simios: Nuevo reino              | el-planeta-de-los-simios-nuevo-reino     | https://movidex.lat/el-planeta-de-los-simios-nuevo-reino/
El juego de la muerte                              | el-juego-de-la-muerte                    | https://movidex.lat/el-juego-de-la-muerte/
La Nueva Cenicienta                                | la-nueva-cenicienta                      | https://movidex.lat/la-nueva-cenicienta/
Una Pareja Dispareja                               | una-pareja-dispareja                     | https://movidex.lat/una-pareja-dispareja/
El milagro de Tyson                                | el-milagro-de-tyson                      | https://movidex.lat/el-milagro-de-tyson/
Actividad Paranormal 3                             | actividad-paranormal-3                   | https://movidex.lat/actividad-paranormal-3/
Pablo Escobar:el patrón del mal                    | pablo-escobar-el-patron-del-mal          | https://movidex.lat/pablo-escobar-el-patron-del-mal/
Heartstopper                                       | heartstopper                             | https://movidex.lat/heartstopper/
Bichos: Una Aventura en Miniatura                  | bichos-una-aventura-en-miniatura         | https://movidex.lat/bichos-una-aventura-en-miniatura/
102 dálmatas                                       | 102-dalmatas                             | https://movidex.lat/102-dalmatas/
Encuentro explosivo                                | encuentro-explosivo                      | https://movidex.lat/encuentro-explosivo/
Envidiosa                                          | envidiosa                                | https://movidex.lat/envidiosa/
La Isla                                            | la-isla                                  | https://movidex.lat/la-isla/
Mavka: Guardiana del bosque                        | mavka-guardiana-del-bosque               | https://movidex.lat/mavka-guardiana-del-bosque/
¡Scooby!                                           | scooby                                   | https://movidex.lat/scooby/
Invicto: Contraataque                              | invicto-contraataque                     | https://movidex.lat/invicto-contraataque/
Ella McCay: Imperfectamente perfecta               | ella-mccay-imperfectamente-perfecta      | https://movidex.lat/ella-mccay-imperfectamente-perfecta/
Ant-Man 2: La Avispa                               | ant-man-2-la-avispa                      | https://movidex.lat/ant-man-2-la-avispa/
Sin salida                                         | sin-salida                               | https://movidex.lat/sin-salida/
El Rey de Reyes                                    | el-rey-de-reyes                          | https://movidex.lat/el-rey-de-reyes/
Attack on Titan: EL ATAQUE FINAL                   | attack-on-titan-el-ataque-final          | https://movidex.lat/attack-on-titan-el-ataque-final/
Arcane                                             | arcane                                   | https://movidex.lat/arcane/
La jefa                                            | la-jefa                                  | https://movidex.lat/la-jefa/
La montaña embrujada                               | la-montana-embrujada                     | https://movidex.lat/la-montana-embrujada/
Lilo y Stitch                                      | lilo-y-stitch                            | https://movidex.lat/lilo-y-stitch/
Venom: El último baile                             | venom-el-ultimo-baile                    | https://movidex.lat/venom-el-ultimo-baile/
Los huérfanos                                      | los-huerfanos                            | https://movidex.lat/los-huerfanos/
Ni idea                                            | ni-idea                                  | https://movidex.lat/ni-idea/
Predator: Asesino de asesinos                      | predator-asesino-de-asesinos             | https://movidex.lat/predator-asesino-de-asesinos/
La Leyenda del Jinete Sin Cabeza                   | la-leyenda-del-jinete-sin-cabeza         | https://movidex.lat/la-leyenda-del-jinete-sin-cabeza/
La Granja                                          | la-granja                                | https://movidex.lat/la-granja/
Adivina quién muere esta noche                     | adivina-quien-muere-esta-noche           | https://movidex.lat/adivina-quien-muere-esta-noche/
Fragile                                            | fragile                                  | https://movidex.lat/fragile/
Mila en el multiverso                              | mila-en-el-multiverso                    | https://movidex.lat/mila-en-el-multiverso/
Un Paseo Inolvidable                               | un-paseo-inolvidable                     | https://movidex.lat/un-paseo-inolvidable/
Yo Nunca                                           | yo-nunca                                 | https://movidex.lat/yo-nunca/
Rockstar: DUKI desde el fin del mundo              | rockstar-duki-desde-el-fin-del-mundo     | https://movidex.lat/rockstar-duki-desde-el-fin-del-mundo/
Cobra Kai                                          | cobra-kai                                | https://movidex.lat/cobra-kai/
Jack: El Cazagigantes                              | jack-el-cazagigantes                     | https://movidex.lat/jack-el-cazagigantes/
El último hombre                                   | el-ultimo-hombre                         | https://movidex.lat/el-ultimo-hombre/
La legión del águila                               | la-legion-del-aguila                     | https://movidex.lat/la-legion-del-aguila/
Los ríos del destino                               | los-rios-del-destino                     | https://movidex.lat/los-rios-del-destino/
Avenida Cloverfield 10                             | avenida-cloverfield-10                   | https://movidex.lat/avenida-cloverfield-10/
En Tierra de Santos y Pecadores                    | en-tierra-de-santos-y-pecadores          | https://movidex.lat/en-tierra-de-santos-y-pecadores/
Justin Bieber: Never Say Never                     | justin-bieber-never-say-never            | https://movidex.lat/justin-bieber-never-say-never/
Fugitivos encadenados                              | fled                                     | https://movidex.lat/fled/
Una aventura extraordinaria                        | una-aventura-extraordinaria              | https://movidex.lat/una-aventura-extraordinaria/
A él no le gustas tanto                            | a-el-no-le-gustas-tanto                  | https://movidex.lat/a-el-no-le-gustas-tanto/
Novocaine sin dolor                                | novocaine-sin-dolor                      | https://movidex.lat/novocaine-sin-dolor/
Diamante de sangre                                 | diamante-de-sangre                       | https://movidex.lat/diamante-de-sangre/
Mad Max                                            | mad-max                                  | https://movidex.lat/mad-max/
Una pareja explosiva                               | una-pareja-explosiva                     | https://movidex.lat/una-pareja-explosiva/
La caja azul                                       | la-caja-azul                             | https://movidex.lat/la-caja-azul/
El Monstruo de Florencia                           | el-monstruo-de-florencia                 | https://movidex.lat/el-monstruo-de-florencia/
En nombre del amor                                 | en-nombre-del-amor                       | https://movidex.lat/en-nombre-del-amor/
Rebelde Way                                        | rebelde-way                              | https://movidex.lat/rebelde-way/
Love Me Love Me                                    | love-me-love-me                          | https://movidex.lat/love-me-love-me/
First Moon                                         | first-moon                               | https://movidex.lat/first-moon/
Hércules                                           | hercules-2                               | https://movidex.lat/hercules-2/
Actividad Paranormal 4                             | actividad-paranormal-4                   | https://movidex.lat/actividad-paranormal-4/
The Crown                                          | the-crown                                | https://movidex.lat/the-crown/
Bronx                                              | bronx                                    | https://movidex.lat/bronx/
Súper Escuela de Héroes                            | super-escuela-de-heroes                  | https://movidex.lat/super-escuela-de-heroes/
Susurros mortales                                  | susurros-mortales                        | https://movidex.lat/susurros-mortales/
El peso del talento                                | el-peso-del-talento                      | https://movidex.lat/el-peso-del-talento/
Ant-Man: El hombre Hormiga                         | ant-man-el-hombre-hormiga                | https://movidex.lat/ant-man-el-hombre-hormiga/
Hannah Montana: La película                        | hannah-montana-la-pelicula               | https://movidex.lat/hannah-montana-la-pelicula/
Rescate impactante                                 | rescate-impactante                       | https://movidex.lat/rescate-impactante/
Silencio (Hush)                                    | silencio-hush                            | https://movidex.lat/silencio-hush/
Wendy Wu: La Chica Kung-Fu                         | wendy-wu-la-chica-kung-fu                | https://movidex.lat/wendy-wu-la-chica-kung-fu/
¿Y dónde está el fantasma?	                        | y-donde-esta-el-fantasma                 | https://movidex.lat/y-donde-esta-el-fantasma/
Sopa de Gemelas                                    | sopa-de-gemelas                          | https://movidex.lat/sopa-de-gemelas/
Tormento                                           | tormento                                 | https://movidex.lat/tormento/
Guerra de novias                                   | guerra-de-novias                         | https://movidex.lat/guerra-de-novias/
Comando                                            | comando                                  | https://movidex.lat/comando/
Godzilla y Kong: El nuevo imperio                  | godzilla-y-kong-el-nuevo-imperio         | https://movidex.lat/godzilla-y-kong-el-nuevo-imperio/
Capitán Phillips                                   | capitan-phillips                         | https://movidex.lat/capitan-phillips/
Sweet Tooth                                        | sweet-tooth                              | https://movidex.lat/sweet-tooth/
O11CE                                              | o11ce                                    | https://movidex.lat/o11ce/
The 8 Show                                         | the-8-show                               | https://movidex.lat/the-8-show/
Marco Polo                                         | marco-polo                               | https://movidex.lat/marco-polo/
Todo, todo                                         | todo-todo                                | https://movidex.lat/todo-todo/
La Forja                                           | la-forja                                 | https://movidex.lat/la-forja/
Alvin Y Las Ardillas                               | alvin-y-las-ardillas                     | https://movidex.lat/alvin-y-las-ardillas/
Vis a Vis                                          | vis-a-vis                                | https://movidex.lat/vis-a-vis/
Orión y la oscuridad                               | orion-y-la-oscuridad                     | https://movidex.lat/orion-y-la-oscuridad/
Legacies                                           | legacies                                 | https://movidex.lat/legacies/
El encargado                                       | el-encargado                             | https://movidex.lat/el-encargado/
Piglet                                             | piglet                                   | https://movidex.lat/piglet/
La piloto                                          | la-piloto                                | https://movidex.lat/la-piloto/
Alien vs. Depredador                               | alien-vs-depredador                      | https://movidex.lat/alien-vs-depredador/
Teresa                                             | teresa                                   | https://movidex.lat/teresa/
Nadie 2                                            | nadie-2                                  | https://movidex.lat/nadie-2/
Instinto predador                                  | instinto-predador                        | https://movidex.lat/instinto-predador/
El amor a través de un prisma                      | el-amor-a-traves-de-un-prisma            | https://movidex.lat/el-amor-a-traves-de-un-prisma/
Duro de matar 3: La venganza                       | duro-de-matar-3-la-venganza              | https://movidex.lat/duro-de-matar-3-la-venganza/
El Canto del Lobo                                  | el-canto-del-lobo                        | https://movidex.lat/el-canto-del-lobo/
Mi Villano Favorito 2                              | mi-villano-favorito-2                    | https://movidex.lat/mi-villano-favorito-2/
La otra boda                                       | la-otra-boda                             | https://movidex.lat/la-otra-boda/
Juegos diabólicos                                  | juegos-diabolicos                        | https://movidex.lat/juegos-diabolicos/
Dulce venganza 2                                   | dulce-venganza-2                         | https://movidex.lat/dulce-venganza-2/
¿Cómo se traduce este amor?                        | como-se-traduce-este-amor                | https://movidex.lat/como-se-traduce-este-amor/
Perfil falso                                       | perfil-falso                             | https://movidex.lat/perfil-falso/
The Witcher                                        | the-witcher                              | https://movidex.lat/the-witcher/
10 cosas que odio de ti                            | 10-cosas-que-odio-de-ti                  | https://movidex.lat/10-cosas-que-odio-de-ti/
Oz el poderoso                                     | oz-el-poderoso                           | https://movidex.lat/oz-el-poderoso/
Five Nights at Freddy's                            | five-nights-at-freddys                   | https://movidex.lat/five-nights-at-freddys/
El contador 2                                      | el-contador-2-2                          | https://movidex.lat/el-contador-2-2/
Ahsoka                                             | ahsoka                                   | https://movidex.lat/ahsoka/
Un golpe con estilo                                | un-golpe-con-estilo                      | https://movidex.lat/un-golpe-con-estilo/
Soy Luna                                           | soy-luna                                 | https://movidex.lat/soy-luna/
Hannibal                                           | hannibal                                 | https://movidex.lat/hannibal/
Star Trek: Strange New Worlds                      | star-trek-strange-new-worlds             | https://movidex.lat/star-trek-strange-new-worlds/
Un lugar en silencio: Día uno                      | un-lugar-en-silencio-dia-uno             | https://movidex.lat/un-lugar-en-silencio-dia-uno/
Inicio                                             | index.php                                | https://script.movidex.lat/index.php
Superman II                                        | superman-ii                              | https://movidex.lat/superman-ii/
El verano en que me enamoré                        | el-verano-en-que-me-enamore              | https://movidex.lat/el-verano-en-que-me-enamore/
Misión Imposible 5: Nación Secreta                 | mision-imposible-5-nacion-secreta        | https://movidex.lat/mision-imposible-5-nacion-secreta/
Loki                                               | loki                                     | https://movidex.lat/loki/
Halo                                               | halo                                     | https://movidex.lat/halo/
Él y ella                                          | el-y-ella                                | https://movidex.lat/el-y-ella/
Santa Cláusula                                     | santa-clausula                           | https://movidex.lat/santa-clausula/
Rompiendo las reglas                               | rompiendo-las-reglas                     | https://movidex.lat/rompiendo-las-reglas/
Flow                                               | flow                                     | https://movidex.lat/flow/
Código: Traje rojo                                 | codigo-traje-rojo                        | https://movidex.lat/codigo-traje-rojo/
Triunfos Robados: Otra vez                         | triunfos-robados-otra-vez                | https://movidex.lat/triunfos-robados-otra-vez/
The Walking Dead: Daryl Dixon                      | the-walking-dead-daryl-dixon             | https://movidex.lat/the-walking-dead-daryl-dixon/
Del cielo al infierno                              | del-cielo-al-infierno                    | https://movidex.lat/del-cielo-al-infierno/
Betty la fea, la historia continúa                 | betty-la-fea-la-historia-continua        | https://movidex.lat/betty-la-fea-la-historia-continua/
Un novio para mi mujer                             | un-novio-para-mi-mujer                   | https://movidex.lat/un-novio-para-mi-mujer/
Beautiful Boy: Siempre serás mi hijo               | beautiful-boy-siempre-seras-mi-hijo      | https://movidex.lat/beautiful-boy-siempre-seras-mi-hijo/
La hermanastra fea                                 | la-hermanastra-fea                       | https://movidex.lat/la-hermanastra-fea/
Tom y Jerry: La Brújula Mágica                     | tom-y-jerry-la-brujula-magica            | https://movidex.lat/tom-y-jerry-la-brujula-magica/
Malicia                                            | malicia                                  | https://movidex.lat/malicia/
Superman: Hijo rojo                                | superman-hijo-rojo-2                     | https://movidex.lat/superman-hijo-rojo-2/
Nadie                                              | nadie                                    | https://movidex.lat/nadie/
Encuéntrame en París                               | encuentrame-en-paris                     | https://movidex.lat/encuentrame-en-paris/
Problemas...                                       | problemas                                | https://movidex.lat/problemas/
No negociable	                                     | no-negociable                            | https://movidex.lat/no-negociable/
Daniel el Travieso                                 | daniel-el-travieso                       | https://movidex.lat/daniel-el-travieso/
La muerte de un unicornio                          | la-muerte-de-un-unicornio                | https://movidex.lat/la-muerte-de-un-unicornio/
Ben 10                                             | ben-10                                   | https://movidex.lat/ben-10/
Humane                                             | humane                                   | https://movidex.lat/humane/
Munich                                             | munich                                   | https://movidex.lat/munich/
Amor y monstruos                                   | amor-y-monstruos                         | https://movidex.lat/amor-y-monstruos/
Yellowstone                                        | yellowstone                              | https://movidex.lat/yellowstone/
El brutalista                                      | el-brutalista                            | https://movidex.lat/el-brutalista/
Emily en París                                     | emily-en-paris                           | https://movidex.lat/emily-en-paris/
Sombras Tenebrosas                                 | sombras-tenebrosas                       | https://movidex.lat/sombras-tenebrosas/
Tinker Bell: Hadas y Piratas                       | tinker-bell-hadas-y-piratas              | https://movidex.lat/tinker-bell-hadas-y-piratas/
Turbulencia: Pánico en el aire                     | turbulencia-panico-en-el-aire            | https://movidex.lat/turbulencia-panico-en-el-aire/
La pantera rosa 2                                  | la-pantera-rosa-2                        | https://movidex.lat/la-pantera-rosa-2/
Amar, perder                                       | amar-perder                              | https://movidex.lat/amar-perder/
Sangre codiciosa                                   | sangre-codiciosa                         | https://movidex.lat/sangre-codiciosa/
Alicia en el país de las pesadillas                | alicia-en-el-pais-de-las-pesadillas      | https://movidex.lat/alicia-en-el-pais-de-las-pesadillas/
[REC 3: El comienzo                                | rec-3-el-comienzo                        | https://movidex.lat/rec-3-el-comienzo/
Duro de matar 4.0                                  | duro-de-matar-4-0                        | https://movidex.lat/duro-de-matar-4-0/
Alvin y las Ardillas 2                             | alvin-y-las-ardillas-2                   | https://movidex.lat/alvin-y-las-ardillas-2/
Kally's Mashup: Un cumpleaños muy Kally            | kallys-mashup-un-cumpleanos-muy-kally    | https://movidex.lat/kallys-mashup-un-cumpleanos-muy-kally/
Treinta y nueve                                    | treinta-y-nueve                          | https://movidex.lat/treinta-y-nueve/
Mala influencia                                    | mala-influencia                          | https://movidex.lat/mala-influencia/
Anne with an E                                     | anne-with-an-e                           | https://movidex.lat/anne-with-an-e/
Resident Evil 5: La venganza                       | resident-evil-5-la-venganza              | https://movidex.lat/resident-evil-5-la-venganza/
Recién casados                                     | recien-casados                           | https://movidex.lat/recien-casados/
Prometeo                                           | prometeo                                 | https://movidex.lat/prometeo/
Todo el silencio                                   | todo-el-silencio                         | https://movidex.lat/todo-el-silencio/
La última ola                                      | la-ultima-ola                            | https://movidex.lat/la-ultima-ola/
Letras Explícitas                                  | letras-explicitas                        | https://movidex.lat/letras-explicitas/
El señor de los anillos: La guerra de los Rohirrim | el-senor-de-los-anillos-la-guerra-de-los-rohirrim | https://movidex.lat/el-senor-de-los-anillos-la-guerra-de-los-rohirrim/
Lobos (Wolfs)                                      | lobos-wolfs                              | https://movidex.lat/lobos-wolfs/
Bumblebee                                          | bumblebee                                | https://movidex.lat/bumblebee/
Karol G: Mañana fue muy bonito                     | karol-g-manana-fue-muy-bonito            | https://movidex.lat/karol-g-manana-fue-muy-bonito/
Llamada a medianoche                               | llamada-a-medianoche                     | https://movidex.lat/llamada-a-medianoche/
Teen Wolf                                          | teen-wolf                                | https://movidex.lat/teen-wolf/
Sangre, sexo y realeza                             | sangre-sexo-y-realeza                    | https://movidex.lat/sangre-sexo-y-realeza/
Turno nocturno                                     | turno-nocturno                           | https://movidex.lat/turno-nocturno/
Bajo el mismo cielo                                | bajo-el-mismo-cielo                      | https://movidex.lat/bajo-el-mismo-cielo/
Superman: Hombre del Mañana                        | superman-hombre-del-manana               | https://movidex.lat/superman-hombre-del-manana/
Actividad Paranormal 2                             | actividad-paranormal-2                   | https://movidex.lat/actividad-paranormal-2/
Los futbolísimos                                   | los-futbolisimos                         | https://movidex.lat/los-futbolisimos/
2001: Odisea del Espacio                           | 2001-odisea-del-espacio                  | https://movidex.lat/2001-odisea-del-espacio/
Switched                                           | switched                                 | https://movidex.lat/switched/
The Rookie                                         | the-rookie                               | https://movidex.lat/the-rookie/
Los pingüinos de papá                              | los-pinguinos-de-papa                    | https://movidex.lat/los-pinguinos-de-papa/
El Payaso del Mal                                  | el-payaso-del-mal                        | https://movidex.lat/el-payaso-del-mal/
El poder de pocas                                  | el-poder-de-pocas                        | https://movidex.lat/el-poder-de-pocas/
Pokémon: Mewtwo contraataca: Evolución             | pokemon-mewtwo-contraataca-evolucion     | https://movidex.lat/pokemon-mewtwo-contraataca-evolucion/
Anna: El peligro tiene nombre                      | anna-el-peligro-tiene-nombre             | https://movidex.lat/anna-el-peligro-tiene-nombre/
Dr. Dolittle                                       | dr-dolittle                              | https://movidex.lat/dr-dolittle/
Diarios de Vampiros                                | diarios-de-vampiros                      | https://movidex.lat/diarios-de-vampiros/
Geo-Tormenta                                       | geo-tormenta                             | https://movidex.lat/geo-tormenta/
Mi pobre angelito 5                                | mi-pobre-angelito-5                      | https://movidex.lat/mi-pobre-angelito-5/
Una Navidad De Locos                               | una-navidad-de-locos                     | https://movidex.lat/una-navidad-de-locos/
Seis Triple Ocho                                   | seis-triple-ocho                         | https://movidex.lat/seis-triple-ocho/
Acusada                                            | acusada                                  | https://movidex.lat/acusada/
Indiana Jones: Los cazadores del arca perdida      | indiana-jones-los-cazadores-del-arca-perdida | https://movidex.lat/indiana-jones-los-cazadores-del-arca-perdida/
Está bien no estar bien                            | esta-bien-no-estar-bien                  | https://movidex.lat/esta-bien-no-estar-bien/
Amor De Cachorros                                  | amor-de-cachorros                        | https://movidex.lat/amor-de-cachorros/
Verdad o Reto                                      | verdad-o-reto                            | https://movidex.lat/verdad-o-reto/
Caramelo                                           | caramelo                                 | https://movidex.lat/caramelo/
Un novio por suscripción                           | un-novio-por-suscripcion                 | https://movidex.lat/un-novio-por-suscripcion/
Naruto Shippuden 6: El camino del Ninja            | naruto-shippuden-6-el-camino-del-ninja   | https://movidex.lat/naruto-shippuden-6-el-camino-del-ninja/
De vuelta a la acción                              | de-vuelta-a-la-accion                    | https://movidex.lat/de-vuelta-a-la-accion/
Tipos de gentileza                                 | tipos-de-gentileza                       | https://movidex.lat/tipos-de-gentileza/
Yara                                               | yara                                     | https://movidex.lat/yara/
Los Fantasmas de Scrooge                           | los-fantasmas-de-scrooge                 | https://movidex.lat/los-fantasmas-de-scrooge/
Anatomía de una caída                              | anatomia-de-una-caida                    | https://movidex.lat/anatomia-de-una-caida/
El Hombre Araña 2                                  | el-hombre-arana-2                        | https://movidex.lat/el-hombre-arana-2/
Pacto de silencio                                  | pacto-de-silencio                        | https://movidex.lat/pacto-de-silencio/
Los 100                                            | los-100                                  | https://movidex.lat/los-100/
Héroe Por Encargo                                  | heroe-por-encargo                        | https://movidex.lat/heroe-por-encargo/
Un don excepcional                                 | un-don-excepcional                       | https://movidex.lat/un-don-excepcional/
Besos, Kitty                                       | besos-kitty                              | https://movidex.lat/besos-kitty/
Mundo Miraculous: Nueva York, Héroes Unidos        | mundo-miraculous-nueva-york-heroes-unidos | https://movidex.lat/mundo-miraculous-nueva-york-heroes-unidos/
Woo, Una Abogada Extraordinaria                    | woo-una-abogada-extraordinaria           | https://movidex.lat/woo-una-abogada-extraordinaria/
Uptown Girls	                                      | uptown-girls                             | https://movidex.lat/uptown-girls/
El Juego del Ascensor                              | el-juego-del-ascensor                    | https://movidex.lat/el-juego-del-ascensor/
Impacto profundo                                   | impacto-profundo                         | https://movidex.lat/impacto-profundo/
Una casa de dinamita                               | una-casa-de-dinamita                     | https://movidex.lat/una-casa-de-dinamita/
Un maridaje perfecto                               | un-maridaje-perfecto                     | https://movidex.lat/un-maridaje-perfecto/
El mono                                            | el-mono                                  | https://movidex.lat/el-mono/
Scream Queens                                      | scream-queens                            | https://movidex.lat/scream-queens/
La princesa Mononoke                               | la-princesa-mononoke                     | https://movidex.lat/la-princesa-mononoke/
Sing: ¡Ven y canta!                                | sing-ven-y-canta                         | https://movidex.lat/sing-ven-y-canta/
Un pliegue en el tiempo                            | un-pliegue-en-el-tiempo                  | https://movidex.lat/un-pliegue-en-el-tiempo/
Emergencia radiactiva                              | emergencia-radiactiva                    | https://movidex.lat/emergencia-radiactiva/
Los Colegas del Barrio                             | los-colegas-del-barrio                   | https://movidex.lat/los-colegas-del-barrio/
La película de Stitch                              | la-pelicula-de-stitch                    | https://movidex.lat/la-pelicula-de-stitch/
Mad Max 2                                          | mad-max-2                                | https://movidex.lat/mad-max-2/
Y ella dijo quizás                                 | y-ella-dijo-quizas                       | https://movidex.lat/y-ella-dijo-quizas/
Partisanos                                         | partisanos                               | https://movidex.lat/partisanos/
Nunca digas su nombre                              | nunca-digas-su-nombre                    | https://movidex.lat/nunca-digas-su-nombre/
Asesinato para principiantes                       | asesinato-para-principiantes             | https://movidex.lat/asesinato-para-principiantes/
No te Metas con Zohan                              | no-te-metas-con-zohan                    | https://movidex.lat/no-te-metas-con-zohan/
Bajocero                                           | bajocero                                 | https://movidex.lat/bajocero/
Boda Sangrienta                                    | boda-sangrienta                          | https://movidex.lat/boda-sangrienta/
La agente encubierta                               | la-agente-encubierta                     | https://movidex.lat/la-agente-encubierta/
Maharajá                                           | maharaja                                 | https://movidex.lat/maharaja/
Los dos hemisferios de Lucca                       | los-dos-hemisferios-de-lucca             | https://movidex.lat/los-dos-hemisferios-de-lucca/
300                                                | 300-2                                    | https://movidex.lat/300-2/
The Last of Us                                     | the-last-of-us                           | https://movidex.lat/the-last-of-us/
La vida secreta de tus mascotas                    | la-vida-secreta-de-tus-mascotas          | https://movidex.lat/la-vida-secreta-de-tus-mascotas/
Ganes o Pierdas                                    | ganes-o-pierdas                          | https://movidex.lat/ganes-o-pierdas/
Mi Villano Favorito 3                              | mi-villano-favorito-3                    | https://movidex.lat/mi-villano-favorito-3/
Mis 84 m²                                          | mis-84-m%c2%b2                           | https://movidex.lat/mis-84-m%c2%b2/
Crímenes de familia                                | crimenes-de-familia                      | https://movidex.lat/crimenes-de-familia/
Invasión, insurrección                             | invasion-insurreccion                    | https://movidex.lat/invasion-insurreccion/
No Manches Frida 2                                 | no-manches-frida-2                       | https://movidex.lat/no-manches-frida-2/
Ojalá estuvieras aquí                              | ojala-estuvieras-aqui                    | https://movidex.lat/ojala-estuvieras-aqui/
Desde el infierno                                  | desde-el-infierno                        | https://movidex.lat/desde-el-infierno/
¿Y dónde está el fantasma? 2	                      | y-donde-esta-el-fantasma-2               | https://movidex.lat/y-donde-esta-el-fantasma-2/
Scorpion                                           | scorpion                                 | https://movidex.lat/scorpion/
Wicked: Por siempre                                | wicked-por-siempre                       | https://movidex.lat/wicked-por-siempre/
Rehén                                              | rehen                                    | https://movidex.lat/rehen/
Estado de fuga 1986                                | estado-de-fuga-1986                      | https://movidex.lat/estado-de-fuga-1986/
Un mensaje antes de Navidad                        | un-mensaje-antes-de-navidad              | https://movidex.lat/un-mensaje-antes-de-navidad/
El novato                                          | el-novato                                | https://movidex.lat/el-novato/
Sin huellas                                        | sin-huellas                              | https://movidex.lat/sin-huellas/
Bon appétit, majestad                              | bon-appetit-majestad                     | https://movidex.lat/bon-appetit-majestad/
Tarot de la muerte                                 | tarot-de-la-muerte                       | https://movidex.lat/tarot-de-la-muerte/
El falsario                                        | el-falsario                              | https://movidex.lat/el-falsario/
Mi vecino Totoro                                   | mi-vecino-totoro                         | https://movidex.lat/mi-vecino-totoro/
Shameless                                          | shameless                                | https://movidex.lat/shameless/
